Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitCoefficient,DailyReturnPercent
2021-10-01,158.73,159.93,158.72,159.79,19663843,160.56,0.0,1.0,0.52
2021-10-02,157.99,158.29,156.68,156.74,3176480,157.79,0.0,1.0,-1.91
2021-10-03,158.42,158.52,157.59,157.76,46103229,156.4,0.0,1.0,0.65
2021-10-04,158.05,159.17,156.12,158.41,25171850,161.14,0.0,1.0,0.41
2021-10-05,157.88,158.64,157.74,158.12,37941489,155.37,0.0,1.0,-0.18
2021-10-06,159.56,160.22,158.73,159.04,15029173,159.75,0.0,1.0,0.58
2021-10-07,159.56,161.53,158.59,160.61,48432923,159.24,0.0,1.0,0.99
2021-10-08,160.71,162.7,160.0,160.35,38757751,160.33,0.0,1.0,-0.16
2021-10-09,161.58,163.35,161.11,161.76,13989285,158.54,1.29,1.0,0.88
2021-10-10,163.15,164.75,161.15,162.64,23400419,161.66,0.0,1.0,0.54
2021-10-11,163.2,164.58,162.69,162.82,21151717,162.86,0.0,4.0,0.11
2021-10-12,162.15,162.94,161.01,162.86,12786268,160.87,0.0,1.0,0.02
2021-10-13,162.78,163.73,162.71,162.85,11427797,163.68,0.0,1.0,-0.01
2021-10-14,162.19,163.76,161.36,163.14,35968632,161.83,0.0,1.0,0.18
2021-10-15,163.28,163.7,161.91,163.34,24729395,160.51,0.0,1.0,0.12
2021-10-16,162.7,163.45,161.63,161.93,41647106,161.21,0.0,1.0,-0.86
2021-10-17,162.94,164.35,162.31,162.37,28774316,159.69,0.0,1.0,0.27
2021-10-18,163.69,164.3,162.64,162.93,26113189,164.79,0.0,1.0,0.34
2021-10-19,162.71,162.76,161.74,162.25,13764889,161.21,0.0,1.0,-0.42
2021-10-20,161.49,162.14,159.95,160.17,35638013,161.3,0.0,1.0,-1.28
2021-10-21,160.01,161.44,158.97,158.98,3954800,160.17,0.0,1.0,-0.74
2021-10-22,158.85,158.94,157.81,158.55,21970231,155.52,0.0,1.0,-0.27
2021-10-23,157.39,157.79,156.82,157.34,30602768,158.42,0.0,1.0,-0.76
2021-10-24,155.8,157.72,154.68,154.99,37408485,154.06,0.0,1.0,-1.49
2021-10-25,155.81,156.38,155.32,155.4,42155375,157.84,0.0,1.0,0.26
2021-10-26,153.52,155.33,153.42,154.15,6779387,153.7,0.0,1.0,-0.8
2021-10-27,154.52,156.19,153.12,155.01,21967537,153.97,0.0,1.0,0.56
2021-10-28,156.25,156.41,154.4,155.94,39103695,153.64,0.0,1.0,0.6
2021-10-29,155.81,156.72,154.44,156.06,32232234,155.88,0.0,1.0,0.08
2021-10-30,157.64,158.16,156.91,157.14,45639515,156.07,0.0,1.0,0.69
2021-10-31,157.09,157.22,156.86,157.03,12462297,155.66,0.0,1.0,-0.07
2021-11-01,157.06,157.87,155.63,155.87,38322585,156.8,0.0,1.0,-0.74
2021-11-02,155.47,156.3,154.23,155.36,33371615,154.64,0.0,1.0,-0.33
2021-11-03,155.72,157.29,154.85,156.77,37542580,157.99,0.0,1.0,0.91
2021-11-04,157.73,159.15,156.06,156.41,41001949,156.18,0.0,1.0,-0.23
2021-11-05,155.11,157.02,154.97,155.19,41024089,156.87,0.0,1.0,-0.78
2021-11-06,155.83,156.01,154.2,155.81,43690150,157.74,0.0,1.0,0.4
2021-11-07,155.62,156.2,154.39,155.2,14801721,156.33,0.0,1.0,-0.39
2021-11-08,156.85,157.46,154.96,156.05,24103207,159.11,0.0,1.0,0.55
2021-11-09,156.09,157.79,154.38,154.59,37835057,157.48,1.16,1.0,-0.94
2021-11-10,153.03,153.59,152.97,153.24,40605227,152.59,0.0,1.0,-0.87
2021-11-11,152.77,153.86,151.45,152.59,13631689,152.93,0.0,1.0,-0.42
2021-11-12,152.26,152.84,150.51,150.8,1778647,148.22,1.47,1.0,-1.17
2021-11-13,150.55,152.53,150.38,151.76,28907587,153.95,0.0,1.0,0.64
2021-11-14,153.48,154.73,152.57,153.49,31202060,152.78,0.0,1.0,1.14
2021-11-15,151.52,152.52,150.06,151.81,19069091,151.27,0.0,1.0,-1.09
2021-11-16,153.72,154.86,152.31,152.6,33315126,155.42,0.0,1.0,0.52
2021-11-17,152.71,154.43,151.21,152.11,35691897,149.54,0.0,1.0,-0.32
2021-11-18,152.0,153.48,150.08,150.35,43526059,150.59,0.0,1.0,-1.16
2021-11-19,151.96,153.03,151.94,152.43,32489652,152.88,0.0,1.0,1.38
2021-11-20,154.34,154.93,154.0,154.65,41106707,156.19,0.0,1.0,1.46
2021-11-21,152.9,153.85,152.56,152.63,20579226,154.52,0.0,1.0,-1.31
2021-11-22,150.96,151.97,149.26,150.01,9894525,150.7,0.0,1.0,-1.72
2021-11-23,150.98,152.19,149.16,151.4,45235186,151.08,0.0,1.0,0.93
2021-11-24,152.2,153.17,150.6,152.82,24008139,155.78,0.0,1.0,0.94
2021-11-25,154.11,155.79,152.6,153.92,26713901,152.31,0.0,1.0,0.72
2021-11-26,152.76,154.23,152.07,153.46,8784250,150.71,0.0,1.0,-0.3
2021-11-27,153.37,155.27,151.53,152.4,46869576,153.65,0.0,1.0,-0.69
2021-11-28,153.88,153.9,152.03,152.87,46532921,151.74,0.0,1.0,0.31
2021-11-29,151.26,152.32,150.55,152.04,41968992,154.58,0.0,1.0,-0.54
2021-11-30,151.11,151.31,149.8,150.39,46318019,151.89,0.0,1.0,-1.09
2021-12-01,149.17,149.84,147.79,148.16,37749656,145.26,0.23,1.0,-1.48
2021-12-02,148.26,149.63,147.56,149.06,17904461,147.23,0.27,1.0,0.61
2021-12-03,149.69,151.36,147.79,150.07,48518115,152.82,0.0,1.0,0.68
2021-12-04,149.57,151.1,148.27,150.54,13399611,152.92,0.0,1.0,0.31
2021-12-05,150.41,152.28,149.13,152.04,19547786,153.68,0.0,1.0,1.0
2021-12-06,153.12,153.63,151.56,152.13,5186746,151.42,0.0,1.0,0.06
2021-12-07,153.95,154.48,153.07,153.76,14466676,154.44,0.0,1.0,1.07
2021-12-08,152.34,153.88,151.9,153.17,30634046,154.49,0.0,1.0,-0.38
2021-12-09,153.46,153.96,152.57,153.82,10989441,154.76,0.17,1.0,0.42
2021-12-10,152.43,153.09,151.65,151.66,48486611,154.33,0.0,1.0,-1.4
2021-12-11,153.04,154.6,151.47,153.16,1221953,152.45,0.0,1.0,0.99
2021-12-12,151.64,152.71,149.66,150.68,21322448,150.08,0.0,1.0,-1.62
2021-12-13,149.04,150.11,147.12,147.36,31845874,148.9,0.0,1.0,-2.2
2021-12-14,147.58,149.52,146.26,147.23,27179484,149.56,0.0,1.0,-0.09
2021-12-15,145.57,146.84,144.1,144.48,13958233,141.74,0.0,1.0,-1.87
2021-12-16,144.04,145.63,142.75,144.19,31152500,146.88,0.74,1.0,-0.2
2021-12-17,145.07,145.88,144.65,145.45,36105964,145.21,0.0,1.0,0.87
2021-12-18,144.05,145.21,142.2,142.31,10501975,142.25,1.82,1.0,-2.16
2021-12-19,141.28,142.58,141.25,142.09,21625059,143.91,0.0,1.0,-0.15
2021-12-20,143.43,143.56,141.8,142.0,40928257,143.7,0.0,1.0,-0.06
2021-12-21,141.7,143.32,139.74,142.17,22759038,140.01,0.0,1.0,0.12
2021-12-22,141.46,143.39,141.03,141.14,12639874,140.21,0.0,1.0,-0.72
2021-12-23,140.8,142.19,139.69,140.79,40056406,138.2,0.0,1.0,-0.25
2021-12-24,141.24,142.8,141.21,141.98,1426113,139.18,0.0,1.0,0.85
2021-12-25,142.35,142.92,140.96,142.51,32944656,143.61,0.0,1.0,0.37
2021-12-26,142.6,143.42,140.72,142.37,3524716,142.92,0.0,1.0,-0.1
2021-12-27,140.72,142.37,140.12,141.06,38427311,139.57,0.0,1.0,-0.92
2021-12-28,139.44,140.16,137.92,139.13,15715372,138.93,0.0,1.0,-1.37
2021-12-29,137.34,137.57,137.04,137.49,32837306,137.48,0.0,1.0,-1.18
2021-12-30,135.71,136.44,135.29,135.58,42394045,137.23,0.0,1.0,-1.39
2021-12-31,136.54,138.39,136.19,137.92,33551919,138.0,0.0,1.0,1.73
2022-01-01,137.7,138.86,136.86,138.35,22856347,136.86,0.0,1.0,0.31
2022-01-02,137.3,138.13,136.9,138.0,5934495,137.84,0.0,1.0,-0.25
2022-01-03,136.58,138.44,135.67,136.74,10153958,136.51,0.0,1.0,-0.91
2022-01-04,135.82,136.49,135.76,136.18,19831026,134.2,0.0,1.0,-0.41
2022-01-05,134.86,135.55,133.09,134.57,43815402,137.01,0.0,1.0,-1.18
2022-01-06,134.78,135.24,133.96,134.63,15525217,135.12,0.0,1.0,0.04
2022-01-07,135.55,137.02,135.06,135.7,39887374,134.19,0.0,1.0,0.79
2022-01-08,137.36,139.16,136.52,136.64,32584963,137.92,0.0,1.0,0.69
2022-01-09,136.22,137.84,134.83,135.12,34238016,133.72,0.0,1.0,-1.11
2022-01-10,136.05,137.95,135.78,136.42,44462397,139.14,1.37,1.0,0.96
2022-01-11,136.26,137.4,135.09,137.35,32122449,138.84,0.0,1.0,0.68
2022-01-12,138.51,139.25,137.58,138.64,43097727,136.26,0.0,1.0,0.94
2022-01-13,136.77,137.62,136.23,137.55,37402203,137.96,0.0,1.0,-0.79
2022-01-14,138.03,138.7,136.17,137.47,46275194,136.72,0.0,1.0,-0.06
2022-01-15,137.33,137.41,136.6,137.13,48303270,134.75,0.0,1.0,-0.25
2022-01-16,139.06,139.54,138.83,139.17,39931152,141.24,0.0,1.0,1.49
2022-01-17,140.21,140.85,138.41,139.64,29382293,138.4,0.0,1.0,0.34
2022-01-18,139.58,140.63,139.33,140.25,46520498,142.08,0.0,1.0,0.44
2022-01-19,139.72,141.07,138.33,141.01,5404193,139.25,0.0,1.0,0.54
2022-01-20,140.57,140.93,138.65,138.83,12057273,137.59,0.0,1.0,-1.55
2022-01-21,140.33,141.37,139.08,139.75,46795315,139.98,0.0,1.0,0.66
2022-01-22,139.53,140.82,138.95,139.07,16591272,140.93,0.0,1.0,-0.49
2022-01-23,139.38,140.69,137.81,139.21,45684795,140.31,0.0,1.0,0.1
2022-01-24,138.43,138.69,136.85,137.17,18448805,135.67,0.0,1.0,-1.47
2022-01-25,138.55,138.85,137.98,138.81,42515571,141.16,0.0,1.0,1.2
2022-01-26,140.7,142.38,139.31,141.36,11300190,139.44,0.0,1.0,1.84
2022-01-27,141.66,142.54,140.92,141.25,48454985,138.62,0.0,1.0,-0.08
2022-01-28,140.74,141.82,140.41,140.84,2672702,140.3,0.0,1.0,-0.29
2022-01-29,140.67,141.31,140.66,141.14,35051643,140.19,0.0,1.0,0.21
2022-01-30,140.3,142.19,138.34,140.55,10870604,142.23,0.0,1.0,-0.42
2022-01-31,139.9,140.12,138.94,138.99,46500369,139.27,0.0,1.0,-1.11
2022-02-01,140.35,141.24,140.17,140.23,44037763,138.52,0.0,1.0,0.89
2022-02-02,141.3,141.69,141.13,141.61,46436954,142.58,0.0,1.0,0.98
2022-02-03,140.39,141.03,139.18,140.93,45745934,140.15,0.0,1.0,-0.48
2022-02-04,140.41,141.16,139.84,140.3,30902101,142.4,0.0,1.0,-0.45
2022-02-05,140.08,142.07,138.47,139.51,49855297,142.13,0.0,1.0,-0.56
2022-02-06,138.07,139.24,137.9,138.18,32850747,140.88,0.0,1.0,-0.95
2022-02-07,139.91,141.09,139.16,139.17,43869544,141.48,0.0,1.0,0.72
2022-02-08,140.01,141.52,139.74,140.07,26620119,138.89,0.0,1.0,0.65
2022-02-09,139.28,140.45,138.29,139.89,16067297,137.24,0.6,1.0,-0.13
2022-02-10,141.23,142.18,139.92,141.94,28994917,140.12,0.0,1.0,1.47
2022-02-11,140.05,141.58,139.06,141.51,41190916,142.9,0.0,1.0,-0.3
2022-02-12,142.98,144.24,142.03,143.56,9025125,142.83,0.0,1.0,1.45
2022-02-13,142.6,143.76,142.31,142.98,47525437,140.9,0.0,1.0,-0.4
2022-02-14,142.66,144.48,141.95,142.68,36541681,143.47,0.0,1.0,-0.21
2022-02-15,143.19,144.72,141.99,142.45,22649779,144.57,0.0,1.0,-0.16
2022-02-16,141.65,143.02,140.27,140.53,39926271,139.7,0.0,1.0,-1.35
2022-02-17,139.66,141.22,138.84,141.03,11940700,138.79,0.0,1.0,0.36
2022-02-18,139.78,141.57,138.55,141.06,36275963,143.01,0.0,1.0,0.02
2022-02-19,142.27,143.1,140.44,140.75,9806840,143.13,0.0,1.0,-0.22
2022-02-20,140.2,141.83,138.42,140.46,23954260,138.62,0.0,1.0,-0.21
2022-02-21,138.93,139.19,137.54,138.68,21631165,136.6,0.0,1.0,-1.27
2022-02-22,139.44,141.01,139.28,140.62,29940528,138.05,0.0,1.0,1.4
2022-02-23,140.67,140.79,140.43,140.52,5445785,139.41,0.28,1.0,-0.07
2022-02-24,140.93,142.11,140.53,141.59,2963546,139.27,0.0,1.0,0.76
2022-02-25,143.39,144.09,143.07,143.58,49892437,144.23,0.0,1.0,1.41
2022-02-26,144.86,146.39,143.8,145.65,19915089,143.74,0.0,4.0,1.44
2022-02-27,144.04,144.47,143.03,144.05,25592917,145.19,0.0,1.0,-1.1
2022-02-28,142.48,144.15,140.52,142.06,35510800,140.51,0.0,1.0,-1.38
2022-03-01,140.55,140.77,140.28,140.65,48293691,139.46,0.0,1.0,-0.99
2022-03-02,140.62,141.39,139.71,140.95,47106913,143.63,0.0,1.0,0.21
2022-03-03,140.11,141.82,139.73,139.88,32922129,142.34,0.0,1.0,-0.76
2022-03-04,140.58,141.92,139.79,140.9,46400399,138.56,0.0,1.0,0.73
2022-03-05,141.26,141.46,139.41,141.41,5342642,140.64,0.0,1.0,0.36
2022-03-06,142.79,143.6,142.32,142.86,34494712,141.59,0.0,1.0,1.03
2022-03-07,141.95,143.53,140.66,141.81,32932161,142.76,0.0,1.0,-0.73
2022-03-08,141.86,142.15,140.95,141.1,33839144,141.08,0.0,1.0,-0.5
2022-03-09,139.5,139.61,139.36,139.53,13018908,138.87,0.0,1.0,-1.11
2022-03-10,140.02,140.21,139.87,140.13,34030144,141.77,0.0,1.0,0.43
2022-03-11,140.09,140.61,139.4,140.44,37683049,137.73,0.0,1.0,0.22
2022-03-12,141.96,142.2,141.06,142.03,30699440,141.8,0.0,1.0,1.13
2022-03-13,143.47,144.08,142.06,143.05,10025353,141.98,0.0,1.0,0.72
2022-03-14,143.33,144.31,142.22,143.35,32528977,143.21,0.0,1.0,0.21
2022-03-15,142.92,143.91,140.98,142.79,24673575,144.31,0.0,1.0,-0.39
2022-03-16,143.15,143.41,142.42,143.22,40189360,140.51,0.0,1.0,0.3
2022-03-17,141.61,142.3,140.9,141.39,45375065,139.94,0.0,1.0,-1.28
2022-03-18,139.73,141.11,137.99,138.35,12393692,135.69,0.0,1.0,-2.15
2022-03-19,139.8,140.94,138.0,138.78,47704982,138.61,0.7,1.0,0.31
2022-03-20,138.07,138.27,137.09,137.91,14818273,137.01,0.0,1.0,-0.63
2022-03-21,137.27,138.5,136.54,137.39,34349864,138.13,0.0,1.0,-0.38
2022-03-22,138.79,139.22,138.26,138.55,39488322,138.01,0.0,1.0,0.84
2022-03-23,136.92,138.61,136.73,137.36,5514398,137.72,0.0,1.0,-0.86
2022-03-24,136.75,136.9,135.1,136.01,21126553,135.65,0.0,1.0,-0.98
2022-03-25,135.62,136.87,134.71,136.36,13119917,138.44,0.0,1.0,0.26
2022-03-26,135.11,136.11,133.79,135.7,32359657,134.44,0.0,1.0,-0.48
2022-03-27,137.11,138.92,135.24,137.91,5018590,138.03,0.0,1.0,1.63
2022-03-28,136.51,137.88,135.91,136.77,22384452,138.74,0.0,1.0,-0.83
2022-03-29,138.15,138.68,137.58,137.76,47094052,138.32,0.0,1.0,0.72
2022-03-30,136.53,137.02,134.88,135.87,38569220,138.54,0.0,1.0,-1.37
2022-03-31,134.68,135.23,134.62,135.1,19640962,135.96,0.0,1.0,-0.57
2022-04-01,136.96,137.93,136.92,137.79,6632416,136.76,0.0,1.0,1.99
2022-04-02,139.61,141.4,138.27,141.04,27635175,143.54,0.0,1.0,2.36
2022-04-03,139.49,140.96,137.62,139.36,39951309,141.87,0.0,1.0,-1.19
2022-04-04,140.9,141.38,140.66,141.24,23098003,143.12,0.0,1.0,1.35
2022-04-05,142.22,144.09,141.78,142.03,15368587,144.7,0.0,1.0,0.56
2022-04-06,142.39,143.37,141.64,143.28,22239280,143.54,0.0,1.0,0.88
2022-04-07,142.39,143.96,142.1,142.98,25678565,144.82,1.94,1.0,-0.21
2022-04-08,144.35,145.67,142.47,144.68,46070218,143.17,0.0,1.0,1.19
2022-04-09,146.51,147.24,144.89,145.18,16863320,147.26,0.0,1.0,0.35
2022-04-10,144.75,146.71,144.24,144.46,16801483,143.29,0.0,1.0,-0.5
2022-04-11,144.22,144.85,142.6,144.05,3273761,142.75,0.0,1.0,-0.28
2022-04-12,144.02,145.49,142.17,143.27,29344502,145.43,0.0,1.0,-0.54
2022-04-13,144.06,145.07,143.36,144.39,37757385,145.76,0.0,1.0,0.78
2022-04-14,142.6,143.88,141.34,143.35,10132994,140.5,0.0,1.0,-0.72
2022-04-15,143.65,143.87,143.15,143.66,44565770,145.17,0.0,1.0,0.22
2022-04-16,144.83,145.47,143.87,145.05,18493930,143.16,0.0,1.0,0.97
2022-04-17,144.18,144.35,143.44,143.8,26321518,146.36,0.0,1.0,-0.86
2022-04-18,145.59,147.44,144.3,146.27,6971116,149.04,0.0,1.0,1.72
2022-04-19,144.95,145.75,144.09,144.52,6976800,147.17,0.0,1.0,-1.2
2022-04-20,142.58,143.63,141.03,143.44,46205204,143.41,0.0,1.0,-0.75
2022-04-21,145.22,146.85,144.69,146.3,26640519,144.14,0.0,1.0,1.99
2022-04-22,148.28,148.85,146.93,147.73,28415588,149.46,1.95,1.0,0.98
2022-04-23,147.53,148.03,146.36,147.44,6753825,144.55,0.0,1.0,-0.2
2022-04-24,148.21,149.58,146.78,148.76,41077141,147.31,0.0,1.0,0.9
2022-04-25,148.09,148.56,146.27,148.55,46016058,151.33,0.0,1.0,-0.14
2022-04-26,146.73,147.24,145.49,146.02,27487654,147.02,0.0,1.0,-1.7
2022-04-27,144.18,144.54,143.84,144.18,23761765,146.36,0.0,1.0,-1.26
2022-04-28,144.3,144.58,144.07,144.09,9581310,144.09,0.0,1.0,-0.06
2022-04-29,143.53,144.39,141.72,142.42,18700495,142.52,0.0,1.0,-1.16
2022-04-30,143.37,144.35,141.47,143.07,45118674,143.85,0.0,1.0,0.46
2022-05-01,141.29,141.66,140.35,140.56,32348754,140.2,0.0,1.0,-1.75
2022-05-02,138.72,139.43,137.3,138.33,34083901,136.19,0.0,1.0,-1.59
2022-05-03,137.73,138.14,137.16,137.98,35140813,139.76,0.0,1.0,-0.25
2022-05-04,136.83,138.83,136.82,138.36,13117770,137.9,0.0,1.0,0.28
2022-05-05,139.07,140.84,139.02,140.26,46676937,138.14,0.0,1.0,1.37
2022-05-06,138.68,139.33,138.62,138.95,48493389,139.84,0.0,1.0,-0.93
2022-05-07,139.33,139.34,137.39,138.67,31407160,137.7,0.0,1.0,-0.2
2022-05-08,140.5,141.64,140.08,140.16,44194219,138.94,0.0,1.0,1.07
2022-05-09,140.35,141.55,140.16,140.51,17111504,143.12,0.0,1.0,0.25
2022-05-10,141.92,142.25,140.36,140.9,44893512,138.95,0.0,1.0,0.28
2022-05-11,141.84,143.68,140.03,142.23,25095052,143.17,0.0,1.0,0.94
2022-05-12,142.19,143.96,141.24,142.77,29391786,140.43,0.0,1.0,0.38
2022-05-13,141.52,142.78,141.33,142.07,32106627,143.07,0.0,1.0,-0.49
2022-05-14,143.79,144.84,142.5,142.7,32421656,142.34,0.0,1.0,0.44
2022-05-15,141.29,141.55,139.48,141.22,36104113,140.81,0.0,1.0,-1.04
2022-05-16,142.89,143.92,141.87,142.72,32182569,143.64,0.0,1.0,1.06
2022-05-17,141.74,141.9,140.73,140.86,45397769,140.65,0.0,1.0,-1.3
2022-05-18,139.04,139.87,137.63,138.33,49593171,138.08,0.0,1.0,-1.8
2022-05-19,137.39,139.32,135.65,136.34,13421004,134.04,0.0,1.0,-1.44
2022-05-20,137.03,137.9,136.99,137.35,1892856,135.55,0.0,1.0,0.74
2022-05-21,138.83,140.76,137.63,139.15,42506790,140.89,0.0,1.0,1.31
2022-05-22,141.0,142.35,139.39,139.65,10067343,136.93,0.0,1.0,0.36
2022-05-23,141.53,143.25,141.11,142.5,44603301,141.03,0.0,1.0,2.04
2022-05-24,142.65,142.82,141.11,141.36,29311835,138.66,0.0,1.0,-0.8
2022-05-25,142.17,144.1,141.23,143.7,40273870,142.22,0.0,1.0,1.66
2022-05-26,143.27,143.94,143.06,143.81,29976798,146.57,0.0,1.0,0.08
2022-05-27,144.19,145.3,143.61,144.43,33621683,144.51,0.0,1.0,0.43
2022-05-28,146.05,147.79,145.59,145.72,2276387,145.27,0.0,1.0,0.89
2022-05-29,147.29,148.12,146.34,147.22,44364393,146.32,0.0,1.0,1.03
2022-05-30,146.37,146.75,145.68,145.93,15743974,146.44,0.0,1.0,-0.88
2022-05-31,147.34,148.77,146.4,148.49,49519373,149.75,0.0,1.0,1.75
2022-06-01,149.18,150.65,147.59,150.04,11873364,150.77,0.0,1.0,1.04
2022-06-02,150.71,150.97,150.31,150.71,7771534,152.48,0.0,1.0,0.45
2022-06-03,149.65,150.76,147.65,148.77,18502529,147.92,0.0,1.0,-1.29
2022-06-04,150.35,150.41,150.22,150.3,42443946,148.66,0.0,1.0,1.03
2022-06-05,152.27,153.84,150.73,153.12,38381137,151.7,0.0,1.0,1.88
2022-06-06,153.18,154.52,151.77,154.32,30382052,156.17,0.0,1.0,0.78
2022-06-07,156.22,157.78,155.0,157.39,7836248,159.43,0.0,1.0,1.99
2022-06-08,157.91,159.65,156.09,156.65,20604041,157.95,0.0,1.0,-0.47
2022-06-09,158.13,158.44,157.4,158.25,9253280,160.46,0.0,1.0,1.02
2022-06-10,159.33,159.82,157.71,158.43,34891501,156.35,0.0,1.0,0.11
2022-06-11,158.09,159.35,157.6,158.92,36544228,158.42,0.0,1.0,0.31
2022-06-12,158.57,159.39,157.65,159.13,46781575,158.25,0.38,4.0,0.13
2022-06-13,160.9,161.07,160.27,161.06,12027642,160.64,0.0,1.0,1.21
2022-06-14,162.75,163.05,161.6,163.02,48873417,164.97,0.0,1.0,1.22
2022-06-15,162.7,164.47,161.3,164.07,49422470,165.66,0.0,3.0,0.64
2022-06-16,165.67,166.89,165.38,165.99,44210011,164.03,0.0,1.0,1.17
2022-06-17,166.6,167.99,164.82,167.3,28145918,169.14,0.0,1.0,0.79
2022-06-18,167.45,168.23,166.01,167.96,35928130,171.26,0.0,1.0,0.39
2022-06-19,168.17,169.21,166.66,167.07,2871748,169.68,0.0,1.0,-0.53
2022-06-20,168.4,169.01,167.55,168.29,5022890,170.59,0.0,1.0,0.73
2022-06-21,166.79,168.3,164.91,166.43,39415481,168.01,0.0,1.0,-1.11
2022-06-22,167.65,169.63,166.52,169.3,43127210,170.42,0.0,1.0,1.72
2022-06-23,168.5,169.83,166.87,168.57,10393327,170.02,0.0,1.0,-0.43
2022-06-24,167.88,169.04,166.23,167.25,7575852,164.89,0.0,1.0,-0.78
2022-06-25,165.62,166.47,165.36,165.6,6239369,164.73,0.0,1.0,-0.99
2022-06-26,165.68,166.47,165.15,165.81,29415382,169.1,0.0,1.0,0.13
2022-06-27,166.74,167.57,166.41,167.0,33531988,168.41,0.0,1.0,0.72
2022-06-28,168.45,168.69,168.02,168.34,11525333,171.33,0.0,1.0,0.8
2022-06-29,168.75,169.57,168.51,169.12,3703288,169.27,0.0,1.0,0.46
2022-06-30,168.62,169.21,168.56,168.65,40569013,168.12,0.0,1.0,-0.28
2022-07-01,167.78,168.15,166.3,166.3,37744606,165.29,0.0,1.0,-1.39
2022-07-02,166.59,167.72,164.79,167.08,32891980,169.32,0.0,1.0,0.47
2022-07-03,165.63,166.9,164.11,165.97,10998052,168.4,0.0,1.0,-0.66
2022-07-04,166.63,167.45,166.16,166.67,37305523,163.64,0.0,1.0,0.42
2022-07-05,165.78,165.96,165.45,165.46,43285913,167.42,0.0,1.0,-0.73
2022-07-06,163.96,165.08,163.58,164.51,39712122,166.21,0.0,1.0,-0.57
2022-07-07,165.51,166.52,165.47,166.16,36692482,164.03,1.59,1.0,1.0
2022-07-08,166.98,168.76,166.09,168.24,41725337,167.03,0.0,1.0,1.25
2022-07-09,169.98,170.66,169.62,169.65,36426887,168.41,0.0,1.0,0.84
2022-07-10,168.05,168.39,167.76,167.92,7014871,165.6,0.0,1.0,-1.02
2022-07-11,166.16,168.08,165.8,167.43,21000074,166.69,0.0,1.0,-0.29
2022-07-12,166.73,167.48,165.07,165.36,14593535,163.64,0.0,1.0,-1.24
2022-07-13,165.39,166.4,163.49,164.27,22363197,164.04,0.0,1.0,-0.66
2022-07-14,163.9,164.37,162.13,162.73,40337383,163.87,0.0,1.0,-0.94
2022-07-15,163.87,164.48,163.06,163.18,43667748,163.18,0.0,1.0,0.28
2022-07-16,163.34,163.68,162.85,163.64,38255636,163.32,0.98,1.0,0.28
2022-07-17,162.8,164.74,162.8,164.61,33358972,163.12,0.0,1.0,0.59
2022-07-18,166.61,168.29,166.18,167.95,19878481,164.9,0.0,1.0,2.03
2022-07-19,167.15,167.94,166.9,167.05,38344678,170.38,0.0,1.0,-0.54
2022-07-20,167.07,168.67,165.3,168.49,43625529,166.88,0.0,1.0,0.86
2022-07-21,167.47,169.44,166.79,168.01,41232681,166.86,0.0,1.0,-0.28
2022-07-22,169.7,170.92,169.69,169.7,12645805,169.11,0.0,1.0,1.01
2022-07-23,170.75,171.83,169.18,170.9,6202488,171.16,0.0,1.0,0.71
2022-07-24,170.68,170.93,168.74,169.56,41353289,168.6,0.0,1.0,-0.78
2022-07-25,170.35,170.37,169.42,170.31,30835101,166.97,0.0,1.0,0.44
2022-07-26,171.03,172.45,170.65,172.12,42958915,170.76,0.0,1.0,1.06
2022-07-27,172.1,172.83,171.54,172.71,48443819,173.44,1.97,1.0,0.34
2022-07-28,171.15,171.7,170.15,170.41,14003701,171.5,0.0,1.0,-1.33
2022-07-29,170.67,170.8,170.41,170.44,18423103,173.4,0.0,1.0,0.02
2022-07-30,171.36,171.91,169.66,169.71,47505490,170.92,0.0,1.0,-0.43
2022-07-31,171.24,171.24,170.39,170.96,44622778,167.9,0.0,1.0,0.74
2022-08-01,172.94,173.49,171.58,172.47,25257964,172.59,0.0,1.0,0.88
2022-08-02,170.66,172.5,169.6,170.52,27297204,168.44,0.0,1.0,-1.13
2022-08-03,168.62,170.09,166.66,168.11,5995608,170.91,0.0,1.0,-1.41
2022-08-04,166.36,167.61,166.3,166.87,2612191,167.49,0.0,1.0,-0.74
2022-08-05,165.87,166.09,165.39,165.63,4652927,167.76,0.0,1.0,-0.74
2022-08-06,163.92,165.12,163.04,163.24,30961167,163.76,0.0,1.0,-1.44
2022-08-07,161.37,162.0,159.67,159.82,9558782,157.02,0.0,1.0,-2.1
2022-08-08,160.26,161.12,160.06,160.12,4503293,158.81,0.0,1.0,0.19
2022-08-09,161.13,161.6,159.93,161.03,1711793,160.73,0.0,1.0,0.57
2022-08-10,161.51,161.71,160.21,161.22,2742956,160.92,0.0,1.0,0.12
2022-08-11,159.63,160.82,159.49,160.54,13993251,163.14,0.0,1.0,-0.42
2022-08-12,159.96,160.92,158.72,159.13,10239058,161.02,0.0,1.0,-0.88
2022-08-13,158.87,160.79,157.36,158.43,37315539,160.18,0.0,1.0,-0.44
2022-08-14,157.8,158.54,157.78,158.23,46519967,155.98,0.0,1.0,-0.13
2022-08-15,158.47,158.58,157.78,158.56,43986904,161.15,0.0,1.0,0.21
2022-08-16,159.23,160.62,157.27,159.28,23222793,161.52,0.0,1.0,0.45
